periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,20,19,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,2,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,26,17,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,54,39,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,1,0,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,65,49,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,9,5,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,29,23,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,8,8,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,24,24,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,391,353,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,,1738,1220,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,4,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,0,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,2,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,1,0,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,11,6,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,17,16,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,99,95,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,PENAL,PENAL,CONSULTAS,,16,15,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,PENAL,PENAL,DENUNCIA,,9,9,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,4,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,5,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AMAZONAS,SUPERIOR,PENAL,PENAL,QUEJAS,,75,63,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,5,5,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,7,2,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,98,76,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,79,55,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,9,8,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,98,63,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,9,9,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,5,4,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,175,148,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,33,32,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,552,533,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,,2919,2711,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,23,21,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,3,3,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,31,30,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,4,4,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,3,3,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,32,32,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,5,4,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,28,27,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,175,127,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,2,2,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,,59,59,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,DENUNCIA,,18,18,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,5,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,7,7,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,2,2,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,2,2,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,27,26,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,,266,263,020101,ANCASH,HUARAZ,HUARAZ,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,8,4,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,84,70,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,84,55,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,12,8,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,579,524,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,47,45,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,4,2,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,8,8,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,46,42,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,7,7,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,31,21,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,,2872,2056,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,19,13,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,17,17,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,6,6,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,3,3,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,5,5,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,18,18,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,85,71,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,1,1,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,,20,19,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,DENUNCIA,,11,11,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,1,1,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,2,1,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,APURIMAC,SUPERIOR,PENAL,PENAL,QUEJAS,,97,79,030101,APURIMAC,ABANCAY,ABANCAY,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,19,8,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,235,222,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,176,142,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,13,12,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,120,96,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,33,33,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,14,12,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CIBERDELINCUENCIA,333,306,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,92,34,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,31,20,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,25,22,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,61,61,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3064,2849,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,9061,6222,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,1,1,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,19,17,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,20,20,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,82,64,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,4,4,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,7,6,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,8,8,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,204,146,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,1,1,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,40,37,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,265,190,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,32,29,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,CONSULTAS,,50,43,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,DENUNCIA,,28,21,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,4,4,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,13,10,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,5,2,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,2,2,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,84,34,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,QUEJAS,,448,445,040101,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,7,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,15,12,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,68,54,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,69,42,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,22,15,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,323,122,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
ENERO - FEBRERO,2026,05/03/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,25,15,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,25/03/2026
