anio,mes,fecha_descarga,distrito_fiscal,ubicacion_especialidad,cargo,condicion,sexo,total,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
2023,12,12/01/2024,CUSCO,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,CRIMEN ORGANIZADO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,DELITOS DE TRATA DE PERSONAS,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,8,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,3,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,5,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,7,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,5,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,FAMILIA,FISCAL SUPERIOR,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,MIXTA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,23,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,13,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,16,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,13,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,3,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,3,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,8,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,17,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,13,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL SUPERIOR,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,3,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,PREVENCION DEL DELITO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,TURISMO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,TURISMO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,36,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,8,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,7,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,6,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL SUPERIOR,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,DELITOS DE TERRORISMO Y DELITOS CONEXOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,DERECHOS HUMANOS E INTERCULTURALIDAD,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,FAMILIA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,FAMILIA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MIXTA,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,18,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,8,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PENAL,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,POOL / EQUIPO DE APOYO FISCAL (SIN ESPECIALIDAD),FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANCAVELICA,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,31/10/2025
2023,12,12/01/2024,HUANUCO,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,AUTORIDAD NACIONAL DE CONTROL,FISCAL SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,3,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
2023,12,12/01/2024,HUANUCO,CRIMEN ORGANIZADO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,31/10/2025
